trip_label,pt_sequence,stop_id,method,n_points,mse,rmse,mae,mape_pct,wape_pct
20001_0310_2,49,45833206,naive,520,0.0024482752222798813,0.04948004872956252,0.026308783942546984,55.08993411641079,94.31774659637114
20001_0310_2,49,45833206,timesfm,520,0.0025223428472530367,0.05022293148804674,0.025014265900860595,54.11375513672911,89.67686221012052
20001_0310_2,49,45833206,timesfm-ratio,520,0.0024877299481614002,0.049877148556843144,0.024556919208567993,56.01122641896984,88.0372611732751
20001_0310_2,50,44782771,naive,520,0.0026360754657010137,0.051342725538298155,0.030140776202405014,50.99492461630631,89.27094926211743
20001_0310_2,50,44782771,timesfm,520,0.0028557140437079714,0.05343888138526078,0.030298773665652753,57.193334979325236,89.7389061398838
20001_0310_2,50,44782771,timesfm-ratio,520,0.0028622983259775927,0.053500451642744036,0.0299255070664925,57.64115438121357,88.63336514747168
20001_0310_2,51,47567876,naive,520,0.0006983851118992242,0.026426976972389864,0.015392898770649201,55.73521314160076,123.19450138013677
20001_0310_2,51,47567876,timesfm,520,0.0007417929266139946,0.027235875726952394,0.012705734476898774,85.53449588975403,101.68822954482025
20001_0310_2,51,47567876,timesfm-ratio,520,0.00074074943499577,0.027216712420786056,0.012818684881245768,85.9826662063573,102.59220929233506
20001_0310_2,52,44782763,naive,520,0.0019299070886062684,0.043930707809074376,0.02504688946243662,57.32700859988309,104.62218310293734
20001_0310_2,52,44782763,timesfm,520,0.001919618633117355,0.04381345265004066,0.023363014295570722,58.644496951473535,97.58854739761192
20001_0310_2,52,44782763,timesfm-ratio,520,0.0019499574169890795,0.044158322171353834,0.023671921931317307,60.74470658517706,98.87887094367312
20001_0310_2,53,45833902,naive,520,0.0018356966797056062,0.04284503098033197,0.019448760092312185,61.02710876615887,121.85817897799285
20001_0310_2,53,45833902,timesfm,520,0.001979935001769535,0.044496460553279236,0.01643631606983455,92.65228183408702,102.98340541351408
20001_0310_2,53,45833902,timesfm-ratio,520,0.0019903854059461824,0.044613735619718986,0.016299160508569194,95.06100418367328,102.12404333319782
20001_0310_2,54,45834138,naive,519,0.01186378514103734,0.10892100413160603,0.06425492731344694,61.48292182886856,64.61537840462177
